,parameters,mean,std,2.5q,25q,50q,75q,97.5q,mc err
275,v_subj(Stressed).1200,1.0979765708401514,0.601578195838615,0.3783432512072672,0.6929948508003746,0.8979312132175352,1.326811484589627,2.575072039136959,0.05126148975050667
276,v_subj(Stressed).1201,0.8007968473012559,0.4691979178736621,0.2465594911810658,0.4993309347704993,0.6551843336061314,0.9434660263851045,2.07409747308824,0.035414111274752975
277,v_subj(Stressed).1202,0.6668670707379173,0.40702138376056285,0.2578137324523392,0.4162192061669837,0.5238539830619112,0.7698620937620589,1.7528076154089685,0.03253270072959129
278,v_subj(Stressed).1203,0.5096190582509521,0.5360672015200723,-0.009441530248853858,0.18780703116569863,0.31527586828961557,0.5628735168725356,2.003602376089186,0.04228032150964673
279,v_subj(Stressed).1204,0.6419671467336242,0.4579516223791573,0.033311157368669075,0.366054479321668,0.537361950439496,0.7880862403138098,1.8869430761089094,0.028125413557541307
280,v_subj(Stressed).1205,1.0052876143509164,0.5252551431175051,0.35619411253183986,0.6561108506872719,0.8372339326382363,1.2041773426953033,2.3380632690344183,0.042954980741182404
281,v_subj(Stressed).1206,0.881498931577568,0.5045840775647337,0.22101900973026878,0.5616119073702635,0.7382637448887861,1.0516355409439866,2.188263775674219,0.037868255425441255
282,v_subj(Stressed).1207,0.6544344901998471,0.47064808546878417,0.03161745448943398,0.35763865364371483,0.5461186349193445,0.8079573591393188,1.9298897022783177,0.03144757586804428
283,v_subj(Stressed).1208,0.535552944419503,0.46517405712164733,-0.10038644167052718,0.2584967797648092,0.433658053249109,0.677736681283452,1.8586217143729504,0.02765066776196622
284,v_subj(Stressed).1214,0.7446595227115207,0.447076194975883,0.28660230447006907,0.46668814052060886,0.5891739041697983,0.8757867769437808,1.991675277007573,0.03610292053849056
285,v_subj(Stressed).1217,0.3019473038749339,0.3883017223079434,-0.05412850406836417,0.10641188264581905,0.19487261033073291,0.32375189985984365,1.5834911202424342,0.02494745805654667
286,v_subj(Stressed).1218,0.758979216384215,0.49554765659924943,0.11172956186829841,0.45149372786528164,0.6286106837629298,0.9112517788262139,2.05400420536696,0.03528784700383489
287,v_subj(Stressed).1219,0.8400958564043772,0.519201466905361,0.18973894094090324,0.505377166370669,0.6964058727173088,0.9966591209243787,2.213926422535171,0.039981479770527226
288,v_subj(Stressed).1220,0.9465050506009088,0.5650586913543855,0.26118044221519954,0.5826509634126913,0.7653813462286193,1.1270796079058738,2.404943576952593,0.04583091558343781
289,v_subj(Stressed).1222,1.1036130798824995,0.6552499741604368,0.42318438143130854,0.6672295528984422,0.839292985240864,1.3741191971970022,2.7541973466703684,0.05825899072636905
290,v_subj(Stressed).1223,0.7001800834115379,0.4467228390329131,0.16795902059360449,0.4172160896703493,0.5739933778523572,0.8211478425076937,1.904834482805265,0.03293269495364862
291,v_subj(Stressed).1224,0.6323383451000428,0.47228055579830913,0.08046478919080796,0.3426585795708818,0.49664306939509484,0.7539037569434156,1.9451708294881964,0.03355045447924683
292,v_subj(Stressed).1225,0.39380335914313597,0.43081718452839063,-0.1404644180483383,0.14362936411817534,0.2928140620649968,0.49874696168107585,1.6891019441017108,0.025184501499978397
293,v_subj(Stressed).1226,0.867423333132397,0.4445318919493929,0.3297530073583989,0.5720920964468519,0.72615748641358,1.0404211037924016,1.9797761467814798,0.036526028937289304
294,v_subj(Stressed).1227,0.870884355926289,0.523001807862192,0.20922922765962992,0.5318430650944468,0.727135467951732,1.031209844762303,2.239854700037111,0.03938214715595394
295,v_subj(Stressed).1228,0.7381771523384738,0.5435696969171533,0.20410097575859948,0.3975486999495945,0.5259607774129962,0.8705650747367906,2.208564872718717,0.0458656301042097
296,v_subj(Stressed).1229,0.6000680508229094,0.41705849837274356,0.09236091595118145,0.3406366904959544,0.4992381445081455,0.7143899442695335,1.7585430688572115,0.02788586385511385
297,v_subj(Stressed).1230,0.648851342886102,0.4731647599896184,0.0995158644138241,0.35336846764292246,0.5092131763222068,0.7542664062888811,2.011524623394712,0.034629681868530236
298,v_subj(Stressed).1231,1.0163695135698696,0.5693049681502761,0.3082774020985377,0.6411053603260538,0.8402224602443693,1.1985068322861223,2.513184484632728,0.04578566687801953
299,v_subj(Stressed).1232,0.7641166292559644,0.4112512684576713,0.3284727716239688,0.4991592506986551,0.6252879971913987,0.9106761113362198,1.8480419462793405,0.03351166388527017
300,v_subj(Stressed).1237,0.7441032698001694,0.4337153648717708,0.1348653239146967,0.4646101369694642,0.6471958867482683,0.9138678425222251,1.865169848959173,0.02892426417156649
301,v_subj(Stressed).1243,0.5938140741630652,0.3648639078878089,0.22273989150278872,0.37171766372341103,0.4767397051267237,0.6843728698628527,1.665243750164859,0.02742547607027728
302,v_subj(Stressed).1247,-0.11479547171512629,0.3450057664118776,-0.5783244205937272,-0.25103914036208574,-0.15258759245746245,-0.06407206036623936,1.0303780008794905,0.012323046154110045
303,v_subj(Stressed).1249,1.016190616496554,0.5960065202708642,0.30634753476523197,0.6201250911504553,0.8244442512577739,1.202100753029113,2.5727131998562114,0.0477369653029547
304,alpha(Neutral),0.5161120156157185,5.914687782759341,-9.733123806012731,-8.073095158979333,3.318953191851746,4.720346649659131,6.975391092869082,0.5868021510479409
305,alpha(Stressed),0.5535437615471289,6.459201682816094,-11.463108047382049,-8.714783463134559,3.346784181465498,4.729936824803753,7.769057801122615,0.6413807182415698
306,alpha_std,1.1717363702623484,1.1739397873117292,0.2557899477117018,0.490160755494463,0.8287435256554311,1.4133141913753806,3.922467373037518,0.1104662860555133
307,alpha_subj(Neutral).1001,0.4593382037107843,6.117532311385896,-10.244603515494138,-7.564038984162137,2.891308886106774,4.709847887457467,8.03770424767042,0.5887323161148009
308,alpha_subj(Neutral).1002,0.47232448870554405,6.156652053971236,-10.313533054306655,-7.614320753749915,2.9748190896285243,4.716019376463057,8.257012667570747,0.5907638691438358
309,alpha_subj(Neutral).1003,0.5103879175954916,6.156946977675712,-10.162194240810136,-7.601893127032339,2.933692438448661,4.748145157240238,8.607071352898224,0.5879077203285933
310,alpha_subj(Neutral).1004,0.4649803451649692,6.205078093561885,-10.276682837350041,-7.60620207465787,2.978290293577148,4.754701915310442,8.456627242791495,0.5963621460687258
311,alpha_subj(Neutral).1005,0.43651920344972134,6.146477544364086,-10.183267466042103,-7.589197878437247,2.839580186900185,4.749773393647271,8.081523590552319,0.5907533298618095
312,alpha_subj(Neutral).1006,0.4374478418954065,6.2153756791407675,-10.448126444968604,-7.7081019814170695,2.966099734125078,4.76005853432749,8.424316570270104,0.5998623536863776
313,alpha_subj(Neutral).1007,0.5059348577130155,6.177964949542114,-10.248643954555943,-7.598735065600431,2.9416971636355416,4.795430432388371,8.384758444601998,0.5966933799636898
314,alpha_subj(Neutral).1009,0.42252965643293644,6.222574274179362,-10.425042952202682,-7.743187142833365,2.8016609727151733,4.706990273822427,8.367937272004934,0.5966198157487396
315,alpha_subj(Neutral).1011,0.4962217349620811,6.170450384346713,-10.30743862793442,-7.666263985191353,2.9763790246747344,4.801294493277366,8.334221458504391,0.5894939534886274
316,alpha_subj(Neutral).1012,0.5007606772525026,6.143830726756615,-10.226876487943848,-7.568515487474553,2.9834136905268425,4.74559769857512,8.556313970747523,0.5898520714287954
317,alpha_subj(Neutral).1013,0.5895663025278357,6.195569275734969,-10.18013854802598,-7.622705861743123,3.038657023753415,4.860766218480002,8.489382353436358,0.5932904894140073
318,alpha_subj(Neutral).1015,0.4706717841465176,6.136029596768416,-10.356173107960595,-7.569029680986953,2.7999631179455173,4.7275433906662565,8.318028569724017,0.5887576875461215
319,alpha_subj(Neutral).1017,0.5253447279850767,6.1351142174782005,-10.154285529030414,-7.577810130054437,2.9329288053504152,4.782380142158146,8.462972803333166,0.5862344929368549
320,alpha_subj(Neutral).1018,0.4907488067182512,6.155231194675281,-10.179329046590963,-7.624573015408487,2.9381037566456287,4.744882283696243,8.320423156292724,0.5905699051896305
321,alpha_subj(Neutral).1019,0.49782415204399,6.205792358464836,-10.173509412824792,-7.588477471582826,2.8280196290927213,4.714191510223795,8.725260079878884,0.5900811485857674
322,alpha_subj(Neutral).1020,0.5243053650013619,6.168883583204782,-10.130670672801683,-7.586926279477719,2.9547217424677736,4.785847736883749,8.46549207376931,0.5906782388573797
323,alpha_subj(Neutral).1021,0.4523370468611035,6.214667588179742,-10.379693257946226,-7.672751611554716,2.8995477477937017,4.750871756097087,8.400382405004063,0.5958904112831401
324,alpha_subj(Neutral).1022,0.49073467917537317,6.112599460924871,-10.232415601669993,-7.557201430514027,2.982916587474403,4.697009725913347,8.293071314740835,0.5887270802092739
325,alpha_subj(Neutral).1023,0.43432431016184514,6.189905104366689,-10.198064922475984,-7.710174328445177,2.8062289684437625,4.701241377154497,8.54299386786004,0.5912683231066257
326,alpha_subj(Neutral).1024,0.5071848047187631,6.1231309515062184,-10.115798881297854,-7.477816918434202,2.9281694005872243,4.72266650470813,8.221568115099528,0.5847331143901459
327,alpha_subj(Neutral).1025,0.4883823156144693,6.145336656970254,-10.281943322804667,-7.556705504461428,2.93081617077633,4.766972269177009,8.457931435546715,0.5907438749639762
328,alpha_subj(Neutral).1026,0.5144231119291617,6.113566254390486,-10.1909354650011,-7.587778472137387,2.9703217145708356,4.777903508915138,8.275930660691307,0.5857526454518729
329,alpha_subj(Neutral).1027,0.6603342013316432,6.110486106122791,-10.025701404183213,-7.494246655056879,2.998161928615794,4.8560608125698215,8.556886154240694,0.5825810264098358
330,alpha_subj(Neutral).1028,0.4518483756456875,6.2031135661220995,-10.244092471835467,-7.659971742309524,2.8673705475052023,4.739258133493669,8.336683753778786,0.5960934592351642
