,parameters,mean,50q
416,alpha_subj(Neutral).1164,0.948468121601808,0.9343271920073045
417,alpha_subj(Neutral).1166,0.9498678633104342,0.9344518677286946
418,alpha_subj(Neutral).1168,0.9486159017124278,0.9348010117231795
419,alpha_subj(Neutral).1169,0.9498606467546108,0.9336606474398005
420,alpha_subj(Neutral).1172,0.9489085337460202,0.9331627135856885
421,alpha_subj(Neutral).1173,0.9485451319995816,0.9338766510738129
422,alpha_subj(Neutral).1174,0.9468941042831633,0.9330419136032935
423,alpha_subj(Neutral).1175,0.9481839795424739,0.9338455484478517
424,alpha_subj(Neutral).1180,0.9484518236535483,0.9340575430551817
425,alpha_subj(Neutral).1184,0.9486007611127181,0.9332579074822889
426,alpha_subj(Neutral).1188,0.948086725741794,0.9328283827023854
427,alpha_subj(Neutral).1190,0.9478105186582629,0.9353572213852529
428,alpha_subj(Neutral).1197,0.9504087333434312,0.9340660706646908
429,alpha_subj(Neutral).1199,0.9487784418528025,0.9329190086554962
430,alpha_subj(Neutral).1200,0.9497140709648926,0.9351239883873251
431,alpha_subj(Neutral).1201,0.9488708310715481,0.9327955314441396
432,alpha_subj(Neutral).1202,0.9479517215458323,0.9341394237714791
433,alpha_subj(Neutral).1203,0.9491189627969129,0.9354137107778677
434,alpha_subj(Neutral).1204,0.9473758318220936,0.9333016362528281
435,alpha_subj(Neutral).1205,0.9508812815992581,0.934289790168922
436,alpha_subj(Neutral).1206,0.9501092117791701,0.9354700435634359
437,alpha_subj(Neutral).1207,0.9498084521382396,0.9345439829083289
438,alpha_subj(Neutral).1208,0.9485331880154099,0.9350724622541912
439,alpha_subj(Neutral).1214,0.9493453100574927,0.933648991417505
440,alpha_subj(Neutral).1217,0.9486435016913298,0.9334735954997975
441,alpha_subj(Neutral).1218,0.9506212662539606,0.935666418724961
442,alpha_subj(Neutral).1219,0.9482743346255852,0.9344793903986696
443,alpha_subj(Neutral).1220,0.9488610058586049,0.9336867962412302
444,alpha_subj(Neutral).1222,0.9492788574318017,0.9360956802894942
445,alpha_subj(Neutral).1223,0.9485479742259653,0.9347281839919874
446,alpha_subj(Neutral).1224,0.9500422483981232,0.9353343294323601
447,alpha_subj(Neutral).1225,0.9487542918337153,0.9316856418530779
448,alpha_subj(Neutral).1226,0.9469329321724959,0.9366294509743491
449,alpha_subj(Neutral).1227,0.9503999917471389,0.9371574767632137
450,alpha_subj(Neutral).1228,0.9488351892636251,0.9325852638119029
451,alpha_subj(Neutral).1229,0.9489410745085626,0.9367254068375552
452,alpha_subj(Neutral).1230,0.9496801270615898,0.9361493782046891
453,alpha_subj(Neutral).1231,0.9496907127206841,0.9345607638639729
454,alpha_subj(Neutral).1232,0.9478176030088978,0.9329698024451939
455,alpha_subj(Neutral).1237,0.947893604508912,0.9341612916338791
456,alpha_subj(Neutral).1243,0.9508112545035994,0.9364213855533104
457,alpha_subj(Neutral).1247,0.9486963615106083,0.9351076292720326
458,alpha_subj(Neutral).1249,0.947483918847777,0.9323200118489119
459,alpha_subj(Stressed).1002,0.950614191146274,0.9387014285883133
460,alpha_subj(Stressed).1003,0.9468954706814348,0.9340359500787064
461,alpha_subj(Stressed).1004,0.9484205265192074,0.935435770939072
462,alpha_subj(Stressed).1005,0.9458875435028128,0.9324237979302666
463,alpha_subj(Stressed).1006,0.9474639787108252,0.932614352685345
464,alpha_subj(Stressed).1007,0.9466662229517008,0.9352101872913667
465,alpha_subj(Stressed).1009,0.9481731894171521,0.93352102493234
466,alpha_subj(Stressed).1011,0.945983127340929,0.9328269904130462
467,alpha_subj(Stressed).1012,0.9466099099908737,0.9331116409271247
468,alpha_subj(Stressed).1013,0.9473074704020721,0.9334058461549464
469,alpha_subj(Stressed).1015,0.9485574149622614,0.9365665139366048
470,alpha_subj(Stressed).1017,0.9464120569388748,0.9341209019530993
471,alpha_subj(Stressed).1018,0.9464977290669583,0.9328104540839334
472,alpha_subj(Stressed).1019,0.9452128666797944,0.9312340834032354
473,alpha_subj(Stressed).1020,0.9500956222833975,0.9354508138455181
474,alpha_subj(Stressed).1021,0.947091222919088,0.9327980609166963
475,alpha_subj(Stressed).1022,0.9470842523801807,0.9338145049996922
476,alpha_subj(Stressed).1023,0.9467380259870485,0.9320333885466932
477,alpha_subj(Stressed).1024,0.9456997248431823,0.9311954445347448
478,alpha_subj(Stressed).1025,0.9464820598746547,0.9346109881049679
479,alpha_subj(Stressed).1026,0.9476495321634598,0.9324317718546898
480,alpha_subj(Stressed).1027,0.9492375179074177,0.9376610619536706
481,alpha_subj(Stressed).1028,0.946714206670152,0.9318257934297028
482,alpha_subj(Stressed).1030,0.9479238040303104,0.9343389941543192
483,alpha_subj(Stressed).1031,0.9468202360902734,0.9335587877262341
484,alpha_subj(Stressed).1032,0.9499933322584871,0.9365864583079342
485,alpha_subj(Stressed).1033,0.9470757317888217,0.9331319574622285
486,alpha_subj(Stressed).1034,0.9472421024399311,0.9330797875956224
487,alpha_subj(Stressed).1035,0.9472569848952457,0.9343447852136199
488,alpha_subj(Stressed).1036,0.9450670543454548,0.9308162339413718
489,alpha_subj(Stressed).1040,0.9468627112355555,0.9330465433439797
490,alpha_subj(Stressed).1042,0.9463635746140261,0.9334739344540895
491,alpha_subj(Stressed).1043,0.9467870998287997,0.9343190327945597
492,alpha_subj(Stressed).1044,0.9451676164447753,0.9339769752128477
493,alpha_subj(Stressed).1047,0.9464842004862426,0.9337489074154013
494,alpha_subj(Stressed).1048,0.9474964438310813,0.935978782650103
495,alpha_subj(Stressed).1049,0.9477563696376995,0.9352378955866179
496,alpha_subj(Stressed).1050,0.9478281888780544,0.9320825278437288
497,alpha_subj(Stressed).1051,0.9458436511040093,0.9299510427650053
498,alpha_subj(Stressed).1052,0.9469115226151293,0.9327668065627994
499,alpha_subj(Stressed).1053,0.9462971328528702,0.9350181774954727
500,alpha_subj(Stressed).1054,0.9458849803165943,0.9349565989836047
501,alpha_subj(Stressed).1056,0.9494112281062438,0.9368545123755748
502,alpha_subj(Stressed).1057,0.9468955475410831,0.9343468019383304
503,alpha_subj(Stressed).1058,0.9471309607342343,0.9329105336805189
504,alpha_subj(Stressed).1061,0.9466561562233612,0.9309294956892168
505,alpha_subj(Stressed).1063,0.9479214495662597,0.9344821091591774
506,alpha_subj(Stressed).1065,0.9476498864343338,0.933805515049297
507,alpha_subj(Stressed).1066,0.9462339495368502,0.9317665014794676
508,alpha_subj(Stressed).1067,0.9456074116077219,0.9331612750172953
509,alpha_subj(Stressed).1069,0.9479969263163835,0.935720594761672
510,alpha_subj(Stressed).1070,0.9489079235338196,0.9378830865815184
511,alpha_subj(Stressed).1071,0.9477777075322841,0.935196993018033
512,alpha_subj(Stressed).1072,0.9465410661067007,0.9336559749653871
513,alpha_subj(Stressed).1073,0.9453304872054413,0.9313278771584669
514,alpha_subj(Stressed).1074,0.9471531893318239,0.9331015436144282
515,alpha_subj(Stressed).1076,0.9478085207860232,0.9331465760716658
516,alpha_subj(Stressed).1077,0.9467964822566323,0.9318261601802103
517,alpha_subj(Stressed).1078,0.9460952229254486,0.9314540745819835
518,alpha_subj(Stressed).1079,0.9464457277138406,0.9314066765327276
519,alpha_subj(Stressed).1080,0.9490372928233997,0.936838132637899
520,alpha_subj(Stressed).1081,0.947423437386798,0.9358918607720957
521,alpha_subj(Stressed).1083,0.9474135959039823,0.9357388895756444
522,alpha_subj(Stressed).1084,0.9469038678476301,0.9343272552253008
523,alpha_subj(Stressed).1087,0.9464775068390974,0.9324663053155684
524,alpha_subj(Stressed).1088,0.9465543708063069,0.9335790536867422
525,alpha_subj(Stressed).1091,0.9453834478445358,0.9324733524693362
526,alpha_subj(Stressed).1092,0.9466987577642408,0.934392224159669
527,alpha_subj(Stressed).1093,0.9470237623894265,0.9336003364432441
528,alpha_subj(Stressed).1096,0.9456855413530871,0.9322351785789831
529,alpha_subj(Stressed).1097,0.9473930936307967,0.9331538691937953
530,alpha_subj(Stressed).1099,0.9467852959028393,0.9336095059644649
531,alpha_subj(Stressed).1100,0.9474803576746732,0.934974109957315
532,alpha_subj(Stressed).1101,0.9480694528250423,0.9343560744456741
533,alpha_subj(Stressed).1102,0.9493311295522977,0.9368142081662841
534,alpha_subj(Stressed).1104,0.9473825513366751,0.9327922867106088
535,alpha_subj(Stressed).1106,0.947643899397205,0.9335264017184047
536,alpha_subj(Stressed).1107,0.9482786707200183,0.9354068659897723
537,alpha_subj(Stressed).1109,0.947485480479388,0.9345149856094567
538,alpha_subj(Stressed).1110,0.9464224040073524,0.9326890841309712
539,alpha_subj(Stressed).1112,0.9456826261270013,0.9340479979486407
540,alpha_subj(Stressed).1114,0.9469257641977665,0.931862090060741
541,alpha_subj(Stressed).1115,0.9450011434220593,0.9312781672831717
542,alpha_subj(Stressed).1119,0.9472598246726086,0.9333932144430953
543,alpha_subj(Stressed).1123,0.9479894499826744,0.9347326902945594
544,alpha_subj(Stressed).1124,0.9468633949093413,0.9341105442532619
545,alpha_subj(Stressed).1125,0.9464687795741619,0.9340568546848709
546,alpha_subj(Stressed).1128,0.9466913230676698,0.9315076392545982
547,alpha_subj(Stressed).1130,0.9472170608683994,0.9329666477197985
548,alpha_subj(Stressed).1141,0.950946092598121,0.9368193568145545
549,alpha_subj(Stressed).1143,0.9464191219605199,0.9325781671511956
550,alpha_subj(Stressed).1144,0.9464220838556792,0.9334366793218232
551,alpha_subj(Stressed).1145,0.9465695541722812,0.9339079926601264
552,alpha_subj(Stressed).1147,0.946976381454829,0.93316412536043
553,alpha_subj(Stressed).1148,0.9478391130437277,0.9345483451904543
554,alpha_subj(Stressed).1149,0.9456131174295229,0.9304443200589532
555,alpha_subj(Stressed).1151,0.9481462863168125,0.9360716033938753
556,alpha_subj(Stressed).1153,0.9462608090302386,0.9318071092915539
557,alpha_subj(Stressed).1155,0.9482335245728708,0.9349335378358673
558,alpha_subj(Stressed).1157,0.946216613434049,0.9320243719594523
559,alpha_subj(Stressed).1158,0.9473028472404345,0.9339482018620353
560,alpha_subj(Stressed).1159,0.946686412002185,0.9347782990105207
561,alpha_subj(Stressed).1160,0.94712915668024,0.9337821050325886
562,alpha_subj(Stressed).1161,0.9482740120307216,0.935983587865205
563,alpha_subj(Stressed).1162,0.9476584667687304,0.9346056405950418
564,alpha_subj(Stressed).1163,0.9464572603639114,0.9330951544272355
565,alpha_subj(Stressed).1164,0.9459140691972836,0.9329874153758391
566,alpha_subj(Stressed).1166,0.9466409358902977,0.9327339737079579
567,alpha_subj(Stressed).1168,0.9468796279168747,0.9338266814680181
568,alpha_subj(Stressed).1169,0.9507431459298207,0.9373896248665813
569,alpha_subj(Stressed).1172,0.9458456129571527,0.9323273996854095
570,alpha_subj(Stressed).1173,0.9457638213682124,0.9309556545210345
571,alpha_subj(Stressed).1174,0.9467369735130794,0.9321598624617963
572,alpha_subj(Stressed).1175,0.9458405663600858,0.9325595371238136
573,alpha_subj(Stressed).1180,0.9458427753970798,0.9345745718716143
574,alpha_subj(Stressed).1184,0.9482454506665824,0.9323359930525261
575,alpha_subj(Stressed).1188,0.9469069526633637,0.9343255723920157
576,alpha_subj(Stressed).1190,0.9465803415722597,0.9314551215953453
577,alpha_subj(Stressed).1197,0.9459798477284048,0.9341626967506111
578,alpha_subj(Stressed).1199,0.9469630429345489,0.9335676424135998
579,alpha_subj(Stressed).1200,0.9452405665901665,0.9320034094727646
580,alpha_subj(Stressed).1201,0.946899393724253,0.9336401462993166
581,alpha_subj(Stressed).1202,0.9464718536368083,0.9328803282934209
582,alpha_subj(Stressed).1203,0.9460049941791804,0.9331877210250594
583,alpha_subj(Stressed).1204,0.9463595781024523,0.9329271231658584
584,alpha_subj(Stressed).1205,0.9454203745173495,0.9325226159379753
585,alpha_subj(Stressed).1206,0.94727043290356,0.9339311197979754
586,alpha_subj(Stressed).1207,0.9453156077077223,0.9301708056846596
587,alpha_subj(Stressed).1208,0.9455734999978109,0.9322514514689877
588,alpha_subj(Stressed).1214,0.9461402266819229,0.9294224782461399
589,alpha_subj(Stressed).1217,0.9467455750088354,0.9330688797119658
590,alpha_subj(Stressed).1218,0.9465534617215813,0.9333823563912662
591,alpha_subj(Stressed).1219,0.9476118627128794,0.9330521359656413
592,alpha_subj(Stressed).1220,0.9470034501937699,0.9324293182009072
593,alpha_subj(Stressed).1222,0.9446455740805386,0.9301501135899118
594,alpha_subj(Stressed).1223,0.945550140752571,0.9318896326298037
595,alpha_subj(Stressed).1224,0.9466772564012768,0.935149758934076
596,alpha_subj(Stressed).1225,0.9485756210918476,0.9330080948046712
597,alpha_subj(Stressed).1226,0.9452396779007832,0.9320043527812878
598,alpha_subj(Stressed).1227,0.9489453496516598,0.935132610007763
599,alpha_subj(Stressed).1228,0.9435288480477655,0.9318357950059567
600,alpha_subj(Stressed).1229,0.9469704257691044,0.9335037032488682
601,alpha_subj(Stressed).1230,0.9462064339102906,0.9326670172392647
602,alpha_subj(Stressed).1231,0.9490927036280127,0.9364184710446559
603,alpha_subj(Stressed).1232,0.9479031716799204,0.9346467367317345
604,alpha_subj(Stressed).1237,0.947712533703527,0.9356231102622735
605,alpha_subj(Stressed).1243,0.9459593761665875,0.9322074717037975
606,alpha_subj(Stressed).1247,0.9459968174040588,0.9341214566485783
607,alpha_subj(Stressed).1249,0.9450330778025421,0.9325473149996327
608,pos_alpha(Neutral),0.10526942175700883,0.09403638643587671
609,pos_alpha(Stressed),0.3730607542196576,0.3596620815730266
610,pos_alpha_std,0.8797045382090901,0.8449065200183729
611,pos_alpha_subj(Neutral).1001,0.09088876749609597,0.08720787779877455
612,pos_alpha_subj(Neutral).1002,0.09568366561772669,0.09010800394354179
613,pos_alpha_subj(Neutral).1003,0.12526844111736155,0.09952330116362054
614,pos_alpha_subj(Neutral).1004,0.066091664414419,0.07520086049020086
615,pos_alpha_subj(Neutral).1005,0.07697323710821216,0.08611326481327161
616,pos_alpha_subj(Neutral).1006,0.07735181370969958,0.08055872721302117
617,pos_alpha_subj(Neutral).1007,0.11562850529574004,0.09127929135924381
618,pos_alpha_subj(Neutral).1009,0.06614515573902416,0.0722541311104115
619,pos_alpha_subj(Neutral).1011,0.07525807072457256,0.08387619685162061
620,pos_alpha_subj(Neutral).1012,0.07061661458523208,0.08541690639099711
621,pos_alpha_subj(Neutral).1013,0.1517670580737567,0.10136400244503593
622,pos_alpha_subj(Neutral).1015,0.10375874519393437,0.09321780016989759
623,pos_alpha_subj(Neutral).1017,0.11976109956457247,0.09811878051249226
624,pos_alpha_subj(Neutral).1018,0.08023870801031988,0.08774248002362338
625,pos_alpha_subj(Neutral).1019,0.07690406558832108,0.08261656069830982
626,pos_alpha_subj(Neutral).1020,0.13687409609287773,0.10159750684656299
627,pos_alpha_subj(Neutral).1021,0.1130392720040049,0.09957205084657599
628,pos_alpha_subj(Neutral).1022,0.08693653192781842,0.08405583973327144
629,pos_alpha_subj(Neutral).1023,0.07034652238918791,0.0777205789614501
630,pos_alpha_subj(Neutral).1024,0.09420564048067162,0.088566602471251
631,pos_alpha_subj(Neutral).1025,0.10267999852424334,0.09370313875356119
632,pos_alpha_subj(Neutral).1026,0.11147969665271792,0.09357382851315466
633,pos_alpha_subj(Neutral).1027,0.18214400222674593,0.10913475748668315
634,pos_alpha_subj(Neutral).1028,0.07715890618019204,0.08454994413356598
635,pos_alpha_subj(Neutral).1030,0.09399861801278003,0.09120324069339093
636,pos_alpha_subj(Neutral).1031,0.11525284168756694,0.09856295202111207
637,pos_alpha_subj(Neutral).1032,0.08888288221585114,0.06765911583629758
638,pos_alpha_subj(Neutral).1033,0.0632046282646342,0.0814502021104112
639,pos_alpha_subj(Neutral).1034,0.08220011592335054,0.08744582564460965
640,pos_alpha_subj(Neutral).1035,0.0748597141698798,0.08494732680038436
641,pos_alpha_subj(Neutral).1036,0.21311625746773172,0.13648512289456646
642,pos_alpha_subj(Neutral).1038,0.16249891855990367,0.10999853917384629
643,pos_alpha_subj(Neutral).1040,0.13616360053060553,0.10291827222951368
644,pos_alpha_subj(Neutral).1042,0.0928828138325523,0.08636468258456975
645,pos_alpha_subj(Neutral).1043,0.14346560838541764,0.10478963217921451
646,pos_alpha_subj(Neutral).1044,0.07659242016870947,0.0812903816105038
647,pos_alpha_subj(Neutral).1047,0.07344458175364182,0.07987398938845656
648,pos_alpha_subj(Neutral).1048,0.07283817120045863,0.08387803763364489
649,pos_alpha_subj(Neutral).1050,0.08080659848729696,0.08758556434220514
650,pos_alpha_subj(Neutral).1051,0.08616150073074724,0.0885025274004197
651,pos_alpha_subj(Neutral).1052,0.06805082217406545,0.0845843224749669
652,pos_alpha_subj(Neutral).1053,0.0902737791526835,0.08947359904817653
653,pos_alpha_subj(Neutral).1054,0.07404106016127697,0.08234979630234157
654,pos_alpha_subj(Neutral).1056,0.06523706054240797,0.08179201468946036
655,pos_alpha_subj(Neutral).1057,0.08661526655774643,0.0872228326088029
656,pos_alpha_subj(Neutral).1058,0.0706879595194849,0.06509012475255437
657,pos_alpha_subj(Neutral).1060,0.08352768216474285,0.09057769022415404
658,pos_alpha_subj(Neutral).1061,0.08743834047357611,0.08879024748568713
659,pos_alpha_subj(Neutral).1063,0.07628189178126253,0.07679334957406588
660,pos_alpha_subj(Neutral).1065,0.08369296168735145,0.08837258256045805
661,pos_alpha_subj(Neutral).1066,0.1285271345797514,0.10094173574318237
662,pos_alpha_subj(Neutral).1067,0.07715834827401763,0.08701481685739124
663,pos_alpha_subj(Neutral).1069,0.259870938863387,0.15629931574005185
664,pos_alpha_subj(Neutral).1070,0.1427265822334567,0.10506519638789016
665,pos_alpha_subj(Neutral).1071,0.1811953918942155,0.11830439531197996
666,pos_alpha_subj(Neutral).1072,0.07552924756654926,0.09284495620514278
667,pos_alpha_subj(Neutral).1073,0.06915177476099818,0.08064281369666583
668,pos_alpha_subj(Neutral).1074,0.07432155216636596,0.08487003448410547
669,pos_alpha_subj(Neutral).1076,0.09979809846033803,0.09264625172758943
670,pos_alpha_subj(Neutral).1077,0.12665826583860687,0.0965332890061164
671,pos_alpha_subj(Neutral).1078,0.134597144991481,0.09820341383763796
672,pos_alpha_subj(Neutral).1079,0.1050641120463899,0.08696343896538904
673,pos_alpha_subj(Neutral).1080,0.08760787892912308,0.08722068350721886
674,pos_alpha_subj(Neutral).1081,0.08088688675043279,0.08861038114555742
675,pos_alpha_subj(Neutral).1083,0.09195867945287663,0.0906463185279818
676,pos_alpha_subj(Neutral).1084,0.14988012155764607,0.10653505777730857
677,pos_alpha_subj(Neutral).1087,0.13770313282481533,0.10419758205537455
678,pos_alpha_subj(Neutral).1088,0.07137259691475868,0.08474258103165888
679,pos_alpha_subj(Neutral).1091,0.1171713123514675,0.09555750924805924
680,pos_alpha_subj(Neutral).1092,0.1270745664556633,0.1035784624802632
681,pos_alpha_subj(Neutral).1093,0.15485968838825784,0.10778171720551176
682,pos_alpha_subj(Neutral).1096,0.14513406827826653,0.1104935354412928
683,pos_alpha_subj(Neutral).1097,0.09193495741217451,0.08790446802797316
684,pos_alpha_subj(Neutral).1099,0.11348058747744226,0.09755435295082046
685,pos_alpha_subj(Neutral).1100,0.07576389984845545,0.0812187933993741
686,pos_alpha_subj(Neutral).1101,0.06931842545769776,0.0830097241894887
687,pos_alpha_subj(Neutral).1102,0.06916396179898429,0.07952280945508568
688,pos_alpha_subj(Neutral).1104,0.12123948408839193,0.10150886435224132
689,pos_alpha_subj(Neutral).1106,0.18176922553203537,0.12111958106067479
690,pos_alpha_subj(Neutral).1107,0.19636073876462828,0.12685365240951052
691,pos_alpha_subj(Neutral).1109,0.17553662698874645,0.11785995965064568
692,pos_alpha_subj(Neutral).1110,0.19593439703077187,0.12609717554764038
693,pos_alpha_subj(Neutral).1112,0.10674702924099638,0.09406891388902594
694,pos_alpha_subj(Neutral).1114,0.10643281459662877,0.09246718982020055
695,pos_alpha_subj(Neutral).1115,0.20482757520208775,0.130115280714436
696,pos_alpha_subj(Neutral).1119,0.29885200209087404,0.1721480738064341
697,pos_alpha_subj(Neutral).1123,0.08160449540975839,0.08578357713274455
698,pos_alpha_subj(Neutral).1124,0.07639818585004839,0.0850980446611204
699,pos_alpha_subj(Neutral).1125,0.071717199530995,0.08513525025889673
700,pos_alpha_subj(Neutral).1128,0.08573758294236196,0.08673287572751567
701,pos_alpha_subj(Neutral).1129,0.4195370304294791,0.2262168014130459
702,pos_alpha_subj(Neutral).1130,0.08478292959978376,0.08735594483760109
703,pos_alpha_subj(Neutral).1141,0.13621480049146167,0.10481387994438775
704,pos_alpha_subj(Neutral).1143,0.16002154531405777,0.10869552518603363
705,pos_alpha_subj(Neutral).1144,0.08613179612571636,0.08840461550970233
706,pos_alpha_subj(Neutral).1145,0.09025769350537605,0.08868605701358369
707,pos_alpha_subj(Neutral).1147,0.13130126892900149,0.10371106305342156
708,pos_alpha_subj(Neutral).1148,0.11118369431773162,0.09858028693275177
709,pos_alpha_subj(Neutral).1149,0.07353855892987418,0.08363588802745003
710,pos_alpha_subj(Neutral).1151,0.08833729121992243,0.08715492147277272
711,pos_alpha_subj(Neutral).1153,0.1286285147291256,0.10447884429341778
712,pos_alpha_subj(Neutral).1155,0.12102783147998279,0.09828845578838853
713,pos_alpha_subj(Neutral).1157,0.07540401716963528,0.08270346508072417
714,pos_alpha_subj(Neutral).1158,0.08149455082699401,0.08821373573145931
715,pos_alpha_subj(Neutral).1159,0.10487141802057928,0.08674973172644548
716,pos_alpha_subj(Neutral).1160,0.09184557828012928,0.08991343661284135
717,pos_alpha_subj(Neutral).1161,0.20031880946140626,0.12930904415723393
718,pos_alpha_subj(Neutral).1162,0.11691153872275713,0.0965529034957541
719,pos_alpha_subj(Neutral).1163,0.0820544280053069,0.08654767401058401
720,pos_alpha_subj(Neutral).1164,0.1266710947600165,0.09913686418713019
721,pos_alpha_subj(Neutral).1166,0.08976222323064513,0.08881182493244887
722,pos_alpha_subj(Neutral).1168,0.08916029014184063,0.08911817682743878
723,pos_alpha_subj(Neutral).1169,0.10680429872514752,0.09508277475118582
724,pos_alpha_subj(Neutral).1172,0.0976225518145656,0.0921136377507282
725,pos_alpha_subj(Neutral).1173,0.07712610826231477,0.08245232638843282
726,pos_alpha_subj(Neutral).1174,0.08878409754651806,0.08561645472395166
727,pos_alpha_subj(Neutral).1175,0.07102190376027764,0.07408804216047778
728,pos_alpha_subj(Neutral).1180,0.08212870117140349,0.08379162526654997
729,pos_alpha_subj(Neutral).1184,0.10197664431161348,0.0805400981834433
730,pos_alpha_subj(Neutral).1188,0.16864021737346752,0.11924614035819296
731,pos_alpha_subj(Neutral).1190,0.07851636219886146,0.08581184441006869
732,pos_alpha_subj(Neutral).1197,0.171895008256297,0.11659283268089171
733,pos_alpha_subj(Neutral).1199,0.13969937478092667,0.11042861739006166
734,pos_alpha_subj(Neutral).1200,0.1953143692201057,0.123029675709392
735,pos_alpha_subj(Neutral).1201,0.12648476909007644,0.10154365662775564
736,pos_alpha_subj(Neutral).1202,0.07258996951247598,0.08389055288423285
737,pos_alpha_subj(Neutral).1203,0.07465518048131684,0.0738701823543719
738,pos_alpha_subj(Neutral).1204,0.09501032474215915,0.08932224866101293
739,pos_alpha_subj(Neutral).1205,0.21813923136297483,0.11601687799243506
740,pos_alpha_subj(Neutral).1206,0.08991940047039967,0.08438310560257559
741,pos_alpha_subj(Neutral).1207,0.07147570812973543,0.08143360349404884
742,pos_alpha_subj(Neutral).1208,0.09309243852492065,0.09021220508150839
743,pos_alpha_subj(Neutral).1214,0.13356550920472202,0.10203842099595745
744,pos_alpha_subj(Neutral).1217,0.09152612119230694,0.09155589442778418
745,pos_alpha_subj(Neutral).1218,0.1014193549238023,0.09273923966933195
746,pos_alpha_subj(Neutral).1219,0.06696732661037527,0.07788220207394497
747,pos_alpha_subj(Neutral).1220,0.09932761702523404,0.09001034000261875
748,pos_alpha_subj(Neutral).1222,0.08146277513727995,0.08596414311135549
749,pos_alpha_subj(Neutral).1223,0.17458208248291024,0.11975359443672032
750,pos_alpha_subj(Neutral).1224,0.12439293432775787,0.1023104047122488
751,pos_alpha_subj(Neutral).1225,0.2608420214988739,0.15934797255825625
752,pos_alpha_subj(Neutral).1226,0.16069750501230215,0.10994003189095838
753,pos_alpha_subj(Neutral).1227,0.12562911804095098,0.09940742403963941
754,pos_alpha_subj(Neutral).1228,0.09125267805326254,0.08849345192292486
755,pos_alpha_subj(Neutral).1229,0.0840228675058586,0.08299111262957215
756,pos_alpha_subj(Neutral).1230,0.06331212247955638,0.07832510360519762
757,pos_alpha_subj(Neutral).1231,0.08065803705250751,0.0743927234083301
758,pos_alpha_subj(Neutral).1232,0.07424032316200149,0.08410237157589309
759,pos_alpha_subj(Neutral).1237,0.10690621438426147,0.0877983126795123
760,pos_alpha_subj(Neutral).1243,0.18192435630868353,0.11786825649347517
761,pos_alpha_subj(Neutral).1247,0.0723844997393469,0.0851907298762999
762,pos_alpha_subj(Neutral).1249,0.13520482662316446,0.10554175443404566
763,pos_alpha_subj(Stressed).1002,0.4651669779030782,0.42277685066802845
764,pos_alpha_subj(Stressed).1003,0.35261645605415626,0.38774676524942536
765,pos_alpha_subj(Stressed).1004,0.43902538849670814,0.4206262363011464
766,pos_alpha_subj(Stressed).1005,0.2730332011091784,0.3386138129485441
767,pos_alpha_subj(Stressed).1006,0.4472471919400255,0.4475594524268368
768,pos_alpha_subj(Stressed).1007,0.3179320221204103,0.3230601890670226
769,pos_alpha_subj(Stressed).1009,0.3776517948872335,0.3792470836183445
770,pos_alpha_subj(Stressed).1011,0.32046926633958966,0.37065704079045236
771,pos_alpha_subj(Stressed).1012,0.3131317272038927,0.34804093028062133
772,pos_alpha_subj(Stressed).1013,0.4966459861755262,0.4509094668022286
773,pos_alpha_subj(Stressed).1015,0.3748512151584305,0.4047946569888707
774,pos_alpha_subj(Stressed).1017,0.3315186598400953,0.3762038629684696
775,pos_alpha_subj(Stressed).1018,0.416891889929384,0.38370337954760414
776,pos_alpha_subj(Stressed).1019,0.3173065516800782,0.36449725161975893
777,pos_alpha_subj(Stressed).1020,0.5211659736032219,0.48330737275711066
778,pos_alpha_subj(Stressed).1021,0.5566579037437858,0.5028678764069806
779,pos_alpha_subj(Stressed).1022,0.5020601088955615,0.454108689039184
780,pos_alpha_subj(Stressed).1023,0.4541362486706878,0.4555993888553704
781,pos_alpha_subj(Stressed).1024,0.29981266214646296,0.3509219727306378
782,pos_alpha_subj(Stressed).1025,0.3141374744589371,0.362247130855653
783,pos_alpha_subj(Stressed).1026,0.2935000743313979,0.3598952239408199
784,pos_alpha_subj(Stressed).1027,0.47907145957110114,0.4455295726585335
785,pos_alpha_subj(Stressed).1028,0.24181139928560733,0.2778315979575111
786,pos_alpha_subj(Stressed).1030,0.3383688469916791,0.33951999131173893
787,pos_alpha_subj(Stressed).1031,0.28437829696279837,0.3158949881204676
788,pos_alpha_subj(Stressed).1032,0.5965988706909081,0.5306108749163818
789,pos_alpha_subj(Stressed).1033,0.30829624761882873,0.37941168587698687
790,pos_alpha_subj(Stressed).1034,0.48265764166583425,0.4733686791197203
791,pos_alpha_subj(Stressed).1035,0.3421594466606456,0.3953736280718301
792,pos_alpha_subj(Stressed).1036,0.43154024510257216,0.4217461011370666
793,pos_alpha_subj(Stressed).1040,0.4772672753904857,0.47103012228233415
794,pos_alpha_subj(Stressed).1042,0.3186912979930193,0.36666407225105146
795,pos_alpha_subj(Stressed).1043,0.2674128756277427,0.28425021245499543
796,pos_alpha_subj(Stressed).1044,0.34224854145357186,0.3576738648170358
797,pos_alpha_subj(Stressed).1047,0.34622016803566746,0.336902712529749
798,pos_alpha_subj(Stressed).1048,0.2707749498289402,0.3398124347572324
799,pos_alpha_subj(Stressed).1049,0.3936265439712877,0.4509542054019154
800,pos_alpha_subj(Stressed).1050,0.37001999669613206,0.40443424371926323
